years	Q	target	years2	Q2	target2	years3	Q3	target3	years4	Q4	target4	years5	Q5	target5		Q6	target6	years7	Q7	target7	years8	Q8	target8	years9	Q9	target9	years10	Q10	target10	Sum
0.165547048	54.81512586	2.051576687	0.212676975	6.941612478	0.306735409	0.166614398	5.823596788	0.226856736	0.16295529	14.88652045	0.518163835	0.185847468	1.87313096	0.031091374	19.61553926	28.78158976	0.822597733	0.180048419	14.05357924	0.436083361	0.186273625	1.005774511	0.001617019	0.191584	5.145503251	0.232223794	0.196105873	2.083673687	0.096105407	4.723051355
0.189661441	64.50275128	2.956049122	0.215731063	20.02513229	0.49559755	0.179565651	16.32312103	0.505760231	0.101765507	6.648224499	0.11992189	0.188092053	1.112401499	0.028396429	17.31284009	6.610054667	0.264388005	0.149561494	3.716571871	0.12762622	0.192454432	1.002883099	0.018566353	0.160328344	6.553210426	0.175036601	0.155297504	1.205786223	0.040881868	4.732224269
0.163614751	72.51313371	2.394012169	0.217303737	4.665704498	0.243412649	0.14920637	10.78346144	0.250515674	0.163301979	14.38101196	0.509293435	0.116823808	1.002883099	0.002483563	19.54678417	35.20761927	0.858803937	0.148744738	8.968879405	0.208275938	0.155213923	1.01742376	0.01066867	0.17713681	4.158193797	0.16995413	0.16422586	4.366767205	0.085310063	4.732730227
0.141879796	60.7489871	1.544700048	0.194837644	115.2830456	0.38336198	0.167614962	17.49084144	0.42456517	0.185977676	22.86071305	0.914716988	0.190581497	6.941612478	0.040088937	19.80744327	7.022012778	0.341140226	0.192201619	35.51301926	0.751747807	0.19364091	5.691002773	0.050034849	0.175118578	10.20944774	0.274141813	0.14266204	1.005774511	0.00910413	4.733601947
0.17680726	96.19951754	3.417469869	0.203397642	8.346038237	0.2971046	0.07153082	1.650267659	0.021838671	0.143949398	8.714351203	0.279866717	0.123366249	1.002883099	0.002135956	17.29333237	36.23596112	0.546650475	0.079088922	1.846360834	0.02554901	0.119026108	1.002883099	0.00456489	0.10212605	1.002883099	0.007539328	0.198210259	3.590366513	0.141924037	4.744643553
0.152913509	52.36740174	1.691811729	0.222196734	5.34172985	0.283320346	0.153113894	4.546366219	0.161095663	0.185818208	26.24851728	0.996584376	0.197304065	1.005774511	0.019750462	19.92696611	19.51293423	0.732528968	0.185632952	21.33449025	0.57553174	0.10937746	4.063518353	0.005673036	0.198613093	4.170182282	0.203065942	0.180290992	2.200825688	0.083493626	4.752855889
0.177308146	65.24362556	2.672027505	0.203987332	63.52588699	0.467285136	0.192815746	12.8907317	0.541064017	0.117024715	38.49429313	0.275268706	0.125830994	1.014498859	0.001205304	16.31092692	12.16946029	0.326255893	0.154365717	6.294333319	0.194045806	0.104797369	1.005774511	0.002074554	0.116282785	2.73123513	0.052820882	0.199161675	12.81672141	0.226521726	4.75856953
0.143387355	47.25223999	1.381848072	0.232924993	13.9327232	0.590184888	0.188465328	62.61799748	0.895078726	0.180171133	56.45311647	1.24547604	0.183907533	1.005774511	0.011815807	16.60268676	10.26840231	0.316286726	0.123533729	101.5667809	0.156638721	0.178599324	1.011582367	0.022990739	0.167356042	2.337987638	0.094671622	0.133531609	4.638917021	0.043730548	4.758721888
0.155533715	53.12033871	1.766582984	0.241152258	10.59879065	0.559591286	0.132986328	7.103344304	0.154609238	0.184606308	33.62262818	1.117779133	0.177059048	1.03813555	0.022583229	19.90320483	9.919713402	0.469118449	0.145349557	27.17118173	0.254072231	0.182330065	1.961431489	0.033745633	0.191659897	9.80613515	0.35079077	0.156063862	1.047140607	0.037262825	4.766135777
0.179705425	59.54692074	2.531724125	0.211841501	3.418876955	0.177838244	0.123857961	3.869429263	0.096957312	0.12112843	9.834407211	0.210617627	0.126600022	9.80613515	0.00782193	19.54704563	18.68821802	0.674773073	0.171306449	176.5272286	0.555238915	0.184064008	1.938973586	0.034592797	0.194542011	11.22697009	0.392752789	0.194061487	2.150716395	0.096980071	4.779296883
0.122917781	34.02724529	0.825143676	0.209195784	210.4169737	0.546188241	0.196010588	26.40008963	0.826175739	0.179422337	14.80105162	0.623104361	0.17594369	1.014498859	0.003875567	17.47085404	26.02278889	0.526971424	0.198348432	32.9518248	0.835429031	0.169794141	1.014498859	0.001025678	0.192632634	16.94561224	0.44870993	0.198256951	3.880585212	0.149326638	4.785950286
0.160811831	79.6774477	2.411244215	0.23704489	5.908032296	0.343717515	0.179539584	11.62161052	0.426157372	0.149223732	6.348931994	0.226003637	0.182050456	1.841052896	0.028428971	18.09448587	8.418433931	0.343882852	0.179284407	36.8673278	0.576217873	0.194375248	3.993929091	0.050054075	0.194243374	7.103344304	0.302699471	0.199809159	1.674194657	0.082065668	4.790471648
0.157215646	106.6133327	2.610795346	0.135388459	1.002883099	0.001555841	0.154077596	13.34385519	0.293927216	0.136790948	30.13837136	0.425398601	0.177426405	1.005774511	0.008656655	19.97008054	45.2286738	1.006101549	0.136964311	7.416816844	0.155046924	0.176943922	8.156012251	0.035117461	0.181750217	3.073419946	0.136056744	0.194127299	3.091167443	0.12346555	4.796121887
0.15797346	73.55572543	2.228635657	0.165354755	4.316768806	0.1178258	0.132255459	2.94352153	0.089458666	0.194634752	42.08778197	1.450944355	0.178576585	1.014498859	0.006576133	19.19618486	9.230841849	0.415334281	0.180047701	6.842405407	0.285961792	0.143819983	1.008674259	0.006517931	0.161540522	4.27964605	0.144040145	0.159229319	1.738040991	0.05414036	4.79943512
0.144790524	43.49742102	1.342871975	0.236360762	17.09260286	0.673453737	0.189978254	27.24951894	0.749128519	0.186923747	24.77984153	0.975050545	0.196087587	1.002883099	0.004290486	15.19674194	12.81672141	0.270417709	0.175795039	205.0349785	0.630110208	0.186437097	1.011582367	0.006315147	0.140562715	16.32312103	0.145001422	0.108172774	1.540092787	0.018767641	4.815407389
0.133975908	247.5142778	1.890008363	0.249151042	184.3174238	1.382244501	0.162226402	38.38362932	0.450054966	0.147137243	14.63158326	0.40360231	0.190042287	1.011582367	0.023933257	13.38223999	3.684610606	0.107098457	0.17784274	5.250250742	0.22483713	0.190596191	1.011582367	0.014427219	0.166920372	9.098917922	0.224358727	0.180971697	2.952007995	0.099868021	4.820432952
0.164197672	57.37725995	2.088817652	0.18083979	7.395494898	0.189004183	0.181120528	71.07435518	0.764194248	0.138428335	11.89238108	0.313900783	0.144240637	1.011582367	0.009096812	16.66793851	16.89689681	0.397126959	0.187805326	30.31240572	0.660342028	0.187422888	1.008674259	0.024840243	0.167091724	15.18956674	0.264005	0.190126665	2.819113285	0.1112212	4.822549108
0.138378703	200.3747906	2.01581674	0.210003675	4.329214479	0.214354937	0.139094587	3.379731664	0.108315336	0.19278011	48.18598379	1.500018472	0.157360596	1.32596064	0.015424872	16.1690349	4.970775007	0.187153827	0.181351043	13.53732587	0.440604342	0.197769967	1.071537815	0.037154228	0.181750087	4.075233879	0.175409238	0.187259077	5.057384597	0.138956329	4.833208321
0.169383673	52.9688902	2.087326391	0.174367308	2.018720852	0.083462469	0.198012958	41.24809073	0.982180906	0.151727472	46.68391738	0.651305299	0.177789514	2.692201283	0.02766568	17.37147777	13.49840861	0.408239351	0.192074981	7.481152231	0.343543358	0.16894328	1.011582367	0.016621929	0.16189461	8.109185671	0.196315579	0.156543078	1.198863374	0.041283326	4.837944289
0.153498176	31.59277573	1.157067715	0.229210205	32.48088897	0.723682701	0.1941698	68.85880632	1.026039814	0.18681997	27.80423995	1.045057088	0.181323778	1.014498859	0.016698636	18.35414127	25.87338276	0.625956846	0.109844309	2.434145793	0.054394202	0.198173659	1.005774511	0.015965429	0.065257995	2.811008867	0.014553842	0.197829242	4.899734448	0.164363752	4.843780024
0.15249754	118.4922938	2.461543322	0.240855539	9.204304925	0.507886211	0.196611844	53.44806452	1.023882456	0.12451424	48.88462557	0.342886799	0.168270354	1.011582367	0.004959307	9.91842218	2.05389456	0.042249004	0.153555654	62.97958578	0.339765032	0.152952288	3.18145406	0.018048739	0.140553022	3.814128748	0.096626292	0.110303802	1.002883099	0.009020054	4.846867216
0.176332597	83.64014265	3.121773182	0.13331556	1.505027329	0.040429981	0.177004784	15.27727905	0.471723126	0.094975711	25.57713896	0.144406067	0.174700741	1.002883099	0.017366186	16.79146194	16.94561224	0.404679982	0.199315172	8.840699352	0.421243065	0.184264983	1.005774511	0.023252662	0.16785669	3.559490572	0.136563534	0.156443901	5.691002773	0.076173057	4.857610842
0.1803301	42.75862562	1.880841873	0.206211209	6.028302662	0.260720148	0.180987034	12.45299514	0.453915065	0.197424745	35.82106837	1.394571896	0.197447464	1.011582367	0.021247451	17.02900649	12.85367329	0.37972116	0.153407298	5.450471945	0.176202673	0.143643176	1.002883099	0.008773525	0.163519248	8.968879405	0.210719063	0.170460588	2.095705883	0.071019791	4.857732644
0.164459711	48.48217082	1.847572928	0.247220303	79.06321923	1.260541423	0.17503329	4.665704498	0.198589228	0.162525024	20.61002505	0.620960384	0.15039303	1.011582367	0.00985424	17.3776291	366.7677135	0.667199009	0.123985943	6.783563027	0.11566253	0.148391742	1.014498859	0.009298929	0.144623791	4.928028018	0.116594776	0.121810098	1.008674259	0.013676073	4.85994952
0.153004194	45.27130083	1.535757407	0.217301947	58.26950924	0.624128917	0.159581342	3.814128748	0.146394366	0.184709795	25.65088039	0.970273108	0.10974454	1.011582367	0.004305078	9.721425487	3.218302827	0.051991208	0.198422491	157.3255287	1.064851228	0.198676816	12.41719513	0.059895945	0.17459532	14.63158326	0.301744014	0.198292407	2.156917124	0.101278321	4.860619592
0.173073869	57.70583483	2.322953511	0.207498723	111.6894116	0.511265458	0.189366791	7.811297539	0.356246991	0.198560456	19.51293423	0.931771359	0.118284183	1.513718125	0.00591345	6.41129414	1.303253072	0.01568426	0.195613811	10.12164994	0.450261172	0.149345242	1.002883099	0.005397428	0.185411357	3.580044889	0.161532803	0.18104479	3.154094628	0.103901795	4.864928226
0.18692544	66.37092303	2.964103584	0.173988198	14.0940971	0.194453424	0.112767963	18.95917585	0.122601687	0.079016788	5.115961079	0.064397407	0.18630247	1.589645647	0.03003789	15.84920766	18.74209801	0.345432796	0.194050389	40.07750945	0.808110835	0.194237266	1.002883099	0.033951373	0.183342092	4.158193797	0.18130674	0.193760743	3.246219218	0.126427409	4.870823144
0.180409645	49.88634382	2.181920472	0.205489545	86.19535665	0.482133512	0.110603068	12.74313603	0.110260779	0.162654935	18.79613333	0.592627629	0.157824417	3.792230473	0.017297555	19.44137198	73.36118985	0.990157915	0.134949208	18.63449293	0.188969921	0.170225175	13.81290647	0.029769831	0.182413447	5.773515819	0.229761484	0.172245609	1.226795553	0.050069298	4.872968395
0.135555606	61.79862496	1.383670637	0.179676209	20.9088469	0.232555474	0.165950215	19.91016085	0.423417011	0.195912372	34.80450078	1.349380392	0.196094883	6.028302662	0.045343696	16.26151516	18.74209801	0.373802665	0.184292292	121.065599	0.751303423	0.174232272	1.292045535	0.025679207	0.190307952	3.880585212	0.179952115	0.168826775	11.38974835	0.114631691	4.879736312
0.157400277	75.25514165	2.230406599	0.203276917	4.625581012	0.210871764	0.193078032	6.534371185	0.308961427	0.177569102	18.05361352	0.707962512	0.190719453	1.002883099	0.00277021	8.582266505	3.190626508	0.040078733	0.199449915	94.24179749	1.056668127	0.172396311	1.014498859	0.011517977	0.175648986	4.706176025	0.183160877	0.19131099	3.590366513	0.128317207	4.880715433
0.120727268	22.62102354	0.607547455	0.201636599	9.098917922	0.296359626	0.188134788	35.61540682	0.776155031	0.198207003	36.02791752	1.424519601	0.098071937	1.008674259	0.00259472	19.12795294	53.75670094	0.872193544	0.193613465	48.88462557	0.842630175	0.184040568	1.513718125	0.032579396	0.093969167	1.002883099	0.004652863	0.112118308	7.35303472	0.026103053	4.885335464
0.146945623	36.23313831	1.211853868	0.230723031	51.48466835	0.812574389	0.180145375	17.94996127	0.532944772	0.188664975	47.77160057	1.384034653	0.160515541	1.005774511	0.007636546	16.85271425	8.614574049	0.298673637	0.176475059	8.491457603	0.316766175	0.149078967	1.014498859	0.007061366	0.167808432	6.478177796	0.198211881	0.192080003	3.274377763	0.123735494	4.893492782
0.145413063	281.4482405	2.532601788	0.243353333	93.16275234	1.173199966	0.160489939	8.589808778	0.271740581	0.103449954	16.27619514	0.167522842	0.17830289	4.746998612	0.029235633	9.806295707	2.778823515	0.049422621	0.164105757	6.862132741	0.236005844	0.155047601	1.011582367	0.006989169	0.187294082	10.50764463	0.340726156	0.169223475	5.34172985	0.099548222	4.906992823
0.150807708	110.0147964	2.31969063	0.208483578	7.744123014	0.306342479	0.179373195	6.667391991	0.285950865	0.162594109	38.38362932	0.790748804	0.181463704	1.01742376	0.019672385	16.92629546	16.22940416	0.407011073	0.175046715	66.90465939	0.569638624	0.11406937	1.011582367	0.002225877	0.142786259	2.6233408	0.080596655	0.185282652	4.430080346	0.128190626	4.910068018
0.139137232	143.0630853	1.938615198	0.249047469	37.40186198	1.10706952	0.137551306	33.52596948	0.24665658	0.144353142	13.69412014	0.374510564	0.156492566	1.978445453	0.016082712	17.55555277	12.96516937	0.415189535	0.19937476	12.27502133	0.5346901	0.182761456	3.25557839	0.037153014	0.158707072	2.94352153	0.107274573	0.187405809	4.665704498	0.135143513	4.912385309
0.157105861	110.9611592	2.639123429	0.156365721	2.291342563	0.074001511	0.170043496	49.0255648	0.570012825	0.149166845	10.03460716	0.331186756	0.198434283	1.005774511	0.00224873	19.99034078	83.02900003	1.142225088	0.116148479	1.728062277	0.045968655	0.100249985	1.008674259	0.003386645	0.12922811	1.161492083	0.035228732	0.188012333	1.548986069	0.070225861	4.913608232
0.173433758	47.65871039	1.985514824	0.244990992	8.689299091	0.504218303	0.158889465	54.37933076	0.441007434	0.152581618	53.75670094	0.681763121	0.12529613	1.011582367	0.001533431	16.23973737	24.4961185	0.400810767	0.185926568	31.65010053	0.651416732	0.16071956	1.005774511	0.010525419	0.179348574	2.827241068	0.123530382	0.184838674	3.66345594	0.118318175	4.918638589
0.143832226	127.2591893	2.088935598	0.242662685	18.26271709	0.770982579	0.196112193	13.04003688	0.565277587	0.120882864	9.891196101	0.209433879	0.184421254	3.135985844	0.03289376	18.91581972	10.81455123	0.451508197	0.195683702	13.73360164	0.552137063	0.153033943	1.014498859	0.009295768	0.171931907	3.738033256	0.148540508	0.18746845	2.311218261	0.094866502	4.923871442
0.166541556	53.73047536	2.047975288	0.208378934	6.186540523	0.269070559	0.194441833	10.06353793	0.461017088	0.188997447	28.61634437	1.097576908	0.119829833	1.557930706	0.006123036	19.12931467	10.12164994	0.440995161	0.174724195	7.227111269	0.28013663	0.183535105	1.014498859	0.00397502	0.156849307	7.268844301	0.170040189	0.199648138	3.66345594	0.147287911	4.92419779
0.178338651	52.66728731	2.257858227	0.234040386	11.99553867	0.55378345	0.166980441	4.304358912	0.173813238	0.179096482	16.89689681	0.687880646	0.1775158	1.008674259	0.020270704	17.99450736	68.2666438	0.706474314	0.131529609	20.37404539	0.173656953	0.197107034	1.008674259	0.029213521	0.176839624	8.22675961	0.257284166	0.190645069	1.518082325	0.070310256	4.930545475
0.140603316	191.9745482	2.10859713	0.222548352	25.57713896	0.610185536	0.076782254	1.314557826	0.020948659	0.168663905	54.22300047	0.974016516	0.143049255	1.011582367	0.005369552	16.86059792	5.497750747	0.217579458	0.170856181	30.39979939	0.462286003	0.126106263	1.002883099	0.005269618	0.182783219	9.80613515	0.306023148	0.198975316	11.92666799	0.221062655	4.931338276
0.154120141	129.8281549	2.611961478	0.227238001	4.455661893	0.249792677	0.132654874	13.77319698	0.188488841	0.169431191	47.36078092	0.967776379	0.152746468	1.002883099	0.001401206	17.26877121	81.60709756	0.603020997	0.144985301	2.994808743	0.101670997	0.170128071	15.14589961	0.029606868	0.1752016	2.676744394	0.113963843	0.159124183	2.512465026	0.064262258	4.931945545
0.10172867	133.5883246	0.75258373	0.238084838	8.062627939	0.448508607	0.184405544	51.04191756	0.779283532	0.197892569	59.79903471	1.774610446	0.196925833	1.683862312	0.038492179	14.3508292	7.567801678	0.187320009	0.197169622	19.28951598	0.667979782	0.196163218	1.011582367	0.024016325	0.170159494	11.38974835	0.258728217	0.093502626	1.002883099	0.001235713	4.932758539
0.145033733	101.8526025	2.029634671	0.222500823	5.220107177	0.278902057	0.180880752	44.71081673	0.709154988	0.179139171	19.68219446	0.764521197	0.181289888	3.209050815	0.030566616	19.85482049	8.132565258	0.393906346	0.194569054	7.524352225	0.353235753	0.197622835	1.112401499	0.037923202	0.168937466	10.29800713	0.246024865	0.176317736	2.851765288	0.091492216	4.935361911
0.161023648	58.36864018	2.025278155	0.236466145	100.9836497	0.995709608	0.144126381	29.79329451	0.286708722	0.141203031	15.76882923	0.379181808	0.192673277	2.600780953	0.038147641	18.57700725	47.63426626	0.756421238	0.127597018	8.109185671	0.131135734	0.175832194	1.364689212	0.027044989	0.151085136	9.310912558	0.165476742	0.197172762	3.82512526	0.144894268	4.949998906
0.132841954	39.92681373	1.061470142	0.24842267	189.7009551	1.382774449	0.160219155	43.19255075	0.445285309	0.181100399	26.93751873	0.948106364	0.147752911	1.008674259	0.007820336	17.99572582	5.806855048	0.252457457	0.162406777	13.9327232	0.31715812	0.194578814	1.492084601	0.040257543	0.17585174	9.693857341	0.272845945	0.198697927	15.4542261	0.230735371	4.958911037
0.18894087	62.68716379	2.862569893	0.164155656	5.057384597	0.122586212	0.180291173	30.31240572	0.643376045	0.129991062	5.388065396	0.162428883	0.190187991	1.014498859	0.022979447	17.41050644	6.881916951	0.27515698	0.17183605	42.69800679	0.501188581	0.191737008	1.011582367	0.021370269	0.195014985	8.322044956	0.338103844	0.162992732	1.002883099	0.012539855	4.962300009
0.143988316	274.3082577	2.453931958	0.211681461	7.589620402	0.316361942	0.17191079	51.18907648	0.5877237	0.146895224	21.45768649	0.477695706	0.188200684	1.01742376	0.007740104	18.46715892	12.77987575	0.471732658	0.160839352	28.86456994	0.370211994	0.168734707	1.005774511	0.011972385	0.162071814	3.9824473	0.137977449	0.189378297	3.814128748	0.130042415	4.965390311
