Scenario,Model,Year,rate_p5,rate_p25,rate_p50,rate_p75,rate_p95,n_countries_included,n_countries_total,countries_excluded,is_complete
maximum,Gompertz,2137,2.8634638278950875,5.813403953350335,9.208565949645784,14.968774644535218,28.678391633442494,10,10,,True
maximum,Gompertz,2138,2.784480723662328,5.635846964531983,8.954317928644507,14.523344470449015,28.06462263212115,10,10,,True
maximum,Gompertz,2139,2.7066296982227103,5.472026502932265,8.69876393498319,14.088498438204935,27.36766734721142,10,10,,True
maximum,Gompertz,2140,2.616311021361753,5.321300054491182,8.429106374496813,13.68141889437099,26.60499847043435,10,10,,True
maximum,Gompertz,2141,2.5286641621559647,5.1746859573316515,8.178560190940335,13.273899978004925,25.857993284958905,10,10,,True
maximum,Gompertz,2142,2.4440972578785805,5.010335361831604,7.960375144392724,12.857900933099252,25.149034555123567,10,10,,True
maximum,Gompertz,2143,2.3660588907962286,4.856838918740006,7.724408789037268,12.46001224315471,24.512890093054747,10,10,,True
maximum,Gompertz,2144,2.2969108406898693,4.705729793379424,7.502124498988223,12.101228972788832,23.93901965057325,10,10,,True
maximum,Gompertz,2145,2.229198013035449,4.567308203782087,7.295583851279527,11.769913740067544,23.327926576653383,10,10,,True
maximum,Gompertz,2146,2.1630614189241366,4.435425706293355,7.090266470617441,11.474222997648223,22.690367292160815,10,10,,True
maximum,Gompertz,2147,2.098742766770963,4.3028998867080706,6.874681110917381,11.16197718498934,22.100924334210323,10,10,,True
maximum,Gompertz,2148,2.0343510270709286,4.163270450685198,6.670567983420988,10.841866200381244,21.537762075032397,10,10,,True
maximum,Gompertz,2149,1.9618151678728921,4.02114804148038,6.473399196678028,10.531014044914556,20.983753305263,10,10,,True
maximum,Gompertz,2150,1.8916926742054774,3.903137515528969,6.26765039796855,10.248904076286259,20.44055581514023,10,10,,True
maximum,Gompertz,2151,1.8241093522452914,3.784777036743607,6.077358577666278,9.97445647005636,19.85812390639778,10,10,,True
maximum,Gompertz,2152,1.7593885517423182,3.6654035518598738,5.876356041051001,9.705141505864702,19.329221792370614,10,10,,True
maximum,Gompertz,2153,1.7114630061488934,3.5479244684497946,5.695768313881496,9.438141669609806,18.839498519541543,10,10,,True
maximum,Gompertz,2154,1.6657412010373844,3.4348148924619615,5.527186495332328,9.177262732785636,18.29991850416042,10,10,,True
maximum,Gompertz,2155,1.6168591644598376,3.3251075796910863,5.361432858602492,8.922442343232742,17.78507479924444,10,10,,True
maximum,Gompertz,2156,1.5554424590548903,3.2231534352652487,5.200127873235841,8.673613134699202,17.313656452079503,10,10,,True
maximum,Gompertz,2157,1.49625114429489,3.1145435862324264,5.043187591515652,8.425361567862828,16.855144944824495,10,10,,True
maximum,Gompertz,2158,1.4392130942560404,3.016164499028622,4.887860929953932,8.182423059260003,16.405377446345828,10,10,,True
maximum,Gompertz,2159,1.3842578339100982,2.9244782869301704,4.729320621939154,7.943687351757781,15.937405568333416,10,10,,True
maximum,Gompertz,2160,1.331316561517465,2.837957597018394,4.58205944407318,7.698609596357435,15.462043314941115,10,10,,True
maximum,Gompertz,2161,1.2804152225377934,2.752781425542297,4.455114663138572,7.461851932579151,15.025076912461708,10,10,,True
maximum,Gompertz,2162,1.2313960780117643,2.6670023683004036,4.324734596986195,7.231731164580047,14.603131734494585,10,10,,True
maximum,Gompertz,2163,1.1841891843376875,2.586741139607232,4.192486696271472,7.005740186752315,14.191424737738963,10,10,,True
maximum,Gompertz,2164,1.1387327226841903,2.507424052340558,4.070129343469001,6.776211573956674,13.786709937109404,10,10,,True
maximum,Gompertz,2165,1.0949665657318721,2.432808174213159,3.9440242953406357,6.562004917665591,13.391945339191428,10,10,,True
maximum,Gompertz,2166,1.055796825811715,2.3607953633571768,3.8134814729019957,6.344611578914838,12.990457345869496,10,10,,True
maximum,Gompertz,2167,1.0185234737487652,2.280769981059853,3.7010771623469427,6.1325152246384675,12.575792944354461,10,10,,True
maximum,Gompertz,2168,0.9837887114980957,2.207442605850517,3.5900062178236123,5.932210307375474,12.173393427324967,10,10,,True
maximum,Gompertz,2169,0.9540952926065454,2.1411377141848864,3.477856706322275,5.739293847738606,11.782961933811258,10,10,,True
maximum,Gompertz,2170,0.9242135636702619,2.0692574880937418,3.3591852246957288,5.550225163215513,11.443532895880072,10,10,,True
maximum,Gompertz,2171,0.8895153018485662,1.9971694319220938,3.2451623748818297,5.3643477650711615,11.129859473247459,10,10,,True
maximum,Gompertz,2172,0.8598486149760638,1.9275226281162432,3.1438937759218524,5.189744993785821,10.823792848490692,10,10,,True
maximum,Gompertz,2173,0.8346127497163239,1.8602401090555865,3.0519109768384993,5.02137060633662,10.525208540479266,10,10,,True
maximum,Gompertz,2174,0.8100952033776797,1.7990824516951434,2.9561620633509866,4.868011882078718,10.23310366916955,10,10,,True
maximum,Gompertz,2175,0.7863345399732,1.7419902565081777,2.8633139388784725,4.717259099958987,9.9407893893206,10,10,,True
maximum,Gompertz,2176,0.7633492336802874,1.6824834439234886,2.769303053250587,4.572941531776979,9.627079460671911,10,10,,True
maximum,Gompertz,2177,0.7410164028544267,1.6245215530670785,2.6844006864477277,4.4252269418914745,9.322115826239246,10,10,,True
maximum,Gompertz,2178,0.7159146005718695,1.5724907905265062,2.600028324704992,4.287068627666769,9.026318447587144,10,10,,True
maximum,Gompertz,2179,0.689167905606402,1.5211054139392644,2.515667572078927,4.153016214459709,8.739446048020776,10,10,,True
growth10,Logistic,2030,0.16079871836853973,0.19117625245754677,0.21207625732025076,0.22571234284997826,0.24012905706624665,10,10,,True
growth10,Logistic,2031,0.17138464801438547,0.2052032330401451,0.22959294087109244,0.24516637441957273,0.2624793711346482,10,10,,True
growth10,Logistic,2032,0.18225984820088184,0.2202125334908031,0.24834721369392437,0.2663730988789748,0.2866930355132965,10,10,,True
growth10,Logistic,2033,0.19365130121452653,0.23604267536469853,0.26798118668199333,0.28951470703846904,0.31277300541581726,10,10,,True
growth10,Logistic,2034,0.20547604543847883,0.2526555378807052,0.28894708317569295,0.31399765939392543,0.3407071091368296,10,10,,True
growth10,Logistic,2035,0.21859909553661144,0.27051961814506353,0.3108900023034938,0.3402217452590829,0.3714069120006686,10,10,,True
growth10,Logistic,2036,0.23234385398783425,0.2891621231634982,0.33451685738391235,0.368300381812679,0.40382226201637134,10,10,,True
growth10,Logistic,2037,0.24550618022327292,0.30896943751365746,0.3595108408972054,0.39796571203128733,0.43950317054381965,10,10,,True
growth10,Logistic,2038,0.26041413100316685,0.32847546983651776,0.3860425359254397,0.4290063299922805,0.4769190629536352,10,10,,True
growth10,Logistic,2039,0.2749447444756997,0.3494641359734756,0.4127649371895785,0.4625718718111441,0.515273975275127,10,10,,True
growth10,Logistic,2040,0.29061274619368965,0.37213743700345087,0.44153438930909505,0.4977987187281939,0.5597224496473825,10,10,,True
growth10,Logistic,2041,0.3054580854540213,0.3956364231945206,0.4715786619442095,0.5341685153342557,0.6061175958916833,10,10,,True
growth10,Logistic,2042,0.3213081441937726,0.4189589627649673,0.5013636807319193,0.5724729806392319,0.6557810959362428,10,10,,True
growth10,Logistic,2043,0.33828484369616135,0.44330519795391643,0.5311043577105797,0.6110197789094562,0.707012503312606,10,10,,True
growth10,Logistic,2044,0.3536248475669312,0.4658943699046909,0.5623308676750113,0.6520796681652187,0.7655107682238448,10,10,,True
growth10,Logistic,2045,0.37226106413917587,0.4903071366332366,0.595769413906995,0.6946079399222449,0.8242316577048179,10,10,,True
growth10,Logistic,2046,0.3883902489373836,0.5152024478579601,0.6266276690614858,0.7384253738284243,0.8867697143660912,10,10,,True
growth10,Logistic,2047,0.40724748126736177,0.5402466032612768,0.6596687540284625,0.7838321439405265,0.9520125754323364,10,10,,True
growth10,Logistic,2048,0.42271202935022084,0.5654272575816824,0.6937697972080562,0.8303265240906392,1.0224656940892076,10,10,,True
growth10,Logistic,2049,0.43237880319967903,0.589649470179344,0.726182407497249,0.8763794945268697,1.0961277642021336,10,10,,True
growth10,Logistic,2050,0.4515264615844821,0.6140538911562811,0.7566823022940155,0.9212240865417803,1.1717405627426198,10,10,,True
growth10,Logistic,2051,0.4644718852382875,0.6368855060595858,0.79069518522433,0.96421582307293,1.2472666515079207,10,10,,True
growth10,Logistic,2052,0.4792528511126426,0.6551827701485712,0.8195606680307785,1.005083358142643,1.3263425626677552,10,10,,True
growth10,Logistic,2053,0.49554116638544105,0.6754792890074129,0.8484765534047871,1.046994288999706,1.4094910171676909,10,10,,True
growth10,Logistic,2054,0.5072307739934157,0.6946475439212974,0.8748318621165655,1.0916946014598905,1.4978823626856992,10,10,,True
growth10,Logistic,2055,0.5161045749698656,0.7131609096337194,0.897855248242827,1.128200379498704,1.5918663016901085,10,10,,True
growth10,Logistic,2056,0.521864217406504,0.7296164224023478,0.9210756202592656,1.1642717213859741,1.676997070755941,10,10,,True
growth10,Logistic,2057,0.5286744855019923,0.7426321390860771,0.9392042650767845,1.1980790626272095,1.7707541826481363,10,10,,True
growth10,Logistic,2058,0.5314057295091624,0.7513556951395874,0.9538717990364133,1.2341010500979521,1.8638287875334623,10,10,,True
growth10,Logistic,2059,0.5382040187316043,0.7623352497434602,0.972133060627244,1.2696880744820065,1.9506780937610388,10,10,,True
growth10,Logistic,2060,0.5378283512317181,0.7726783227048494,0.9906940351813979,1.2988700802084157,2.0299440612725888,10,10,,True
growth10,Logistic,2061,0.5369675072206352,0.7732878745176119,1.0063656410824073,1.3240573968249154,2.092265129646444,10,10,,True
growth10,Logistic,2062,0.5374872545655026,0.7759721773537919,1.0159770054612531,1.3476481246360383,2.17260221947704,10,10,,True
growth10,Logistic,2063,0.5359032447672604,0.7744602568418935,1.0269884528975743,1.3712923940414727,2.2607863221769997,10,10,,True
growth10,Logistic,2064,0.5358752792351102,0.7719215883822579,1.0248354780952134,1.3923915042024118,2.3544281429468654,10,10,,True
growth10,Logistic,2065,0.5294991096748866,0.7660864016064828,1.0260064872521877,1.4112128991902286,2.447788278288427,10,10,,True
growth10,Logistic,2066,0.5221971173277615,0.7542354051659259,1.0239040550076979,1.42493018683454,2.51147197120459,10,10,,True
growth10,Logistic,2067,0.5098775235167503,0.7447025447642657,1.0214580202508334,1.4232530887146437,2.551275244990252,10,10,,True
growth10,Logistic,2068,0.4978727915728957,0.7342383152628117,1.011663520767973,1.4332356059063385,2.644894478382035,10,10,,True
growth10,Logistic,2069,0.48508328409591744,0.721497750369598,1.0036860016073623,1.447821118977509,2.71772753429718,10,10,,True
growth10,Logistic,2070,0.47240807495063275,0.7084045830254339,0.9904729762060465,1.446405682359724,2.793096946532075,10,10,,True
growth10,Logistic,2071,0.4592010534531668,0.6924293218703977,0.9768616949621702,1.4271679444697065,2.827345900138161,10,10,,True
growth10,Logistic,2072,0.4452500152137026,0.6731110454608187,0.9705532246639159,1.421812938102834,2.8869317111013464,10,10,,True
growth10,Logistic,2073,0.4312833001613219,0.6507307560773329,0.9572812885484197,1.4004301490305142,2.88473686297987,10,10,,True
growth10,Logistic,2074,0.414907168395704,0.6309692433206426,0.929015541802366,1.375673925386635,2.886881437175998,10,10,,True
growth10,Logistic,2075,0.39681563906749706,0.6146278503009894,0.9090621347760544,1.3631912247149005,2.876205258692698,10,10,,True
growth10,Logistic,2076,0.38342281872847284,0.5922341700454627,0.8853801757462574,1.3375518064328853,2.858852155733983,10,10,,True
growth10,Logistic,2077,0.3654403481927752,0.5689393504993587,0.85634821870425,1.3029471198270572,2.8452760619130513,10,10,,True
growth10,Logistic,2078,0.34429419625241064,0.5471361334966791,0.8315308480060792,1.283139399819849,2.821112609461559,10,10,,True
growth10,Logistic,2079,0.3300652646062236,0.5211863674677881,0.7987776013429275,1.2550456832326717,2.812141061921507,10,10,,True
growth10,Logistic,2080,0.31249418814585617,0.4951113699857834,0.7681258089995199,1.2170899768521934,2.7540802104159483,10,10,,True
growth10,Logistic,2081,0.2925058695169096,0.4741027194602216,0.7371218397929367,1.1842607009980752,2.7109920313381726,10,10,,True
growth10,Logistic,2082,0.2773924408296671,0.4502396626206534,0.7114565871250018,1.1396742621286795,2.65324029884516,10,10,,True
growth10,Logistic,2083,0.26164866552967075,0.4285444559445939,0.6773130423988865,1.1018249880400108,2.559869116707962,10,10,,True
growth10,Logistic,2084,0.24407270039735446,0.40758066107918367,0.6459778929219735,1.064559071310382,2.4970458196084424,10,10,,True
growth10,Logistic,2085,0.23017156181774692,0.38637923575070476,0.6142465198687553,1.0394977112762525,2.4389753355643866,10,10,,True
growth10,Logistic,2086,0.21651656803407382,0.36509619610837063,0.583459686393832,0.999263004276655,2.395818552824515,10,10,,True
growth10,Logistic,2087,0.20366273619867997,0.34933898297089094,0.5537327279383895,0.9559837408716354,2.3477131565666167,10,10,,True
growth10,Logistic,2088,0.19055557933681647,0.33233432326780854,0.5257834178863492,0.9229451026541213,2.3075266960854646,10,10,,True
growth10,Logistic,2089,0.17689260405694382,0.3131147610528201,0.4984339795362679,0.8834937980993951,2.2631367613934024,10,10,,True
growth10,Logistic,2090,0.16611938383808558,0.29673688069262516,0.4714288903572753,0.8364659181285816,2.2416100607604146,10,10,,True
growth10,Logistic,2091,0.15576430143647163,0.27913893282318225,0.4444848099291756,0.7900777302606466,2.1736950647871622,10,10,,True
growth10,Logistic,2092,0.14484275830196,0.2635817111781252,0.42099830552624073,0.7444694180482536,2.0910414306374547,10,10,,True
growth10,Logistic,2093,0.13449966784318346,0.2460978547746418,0.39942327077207107,0.7066270767062757,1.9931291334140366,10,10,,True
growth10,Logistic,2094,0.12505016043525038,0.23083870867100542,0.37348757991472603,0.6754654239026419,1.8932171038140229,10,10,,True
growth10,Logistic,2095,0.11569100887965823,0.218580834153249,0.3511222555842137,0.6352695411949785,1.7808666688806898,10,10,,True
growth10,Logistic,2096,0.10631518070138564,0.20500615438232148,0.3299273516826332,0.6027061612077138,1.7141806965224582,10,10,,True
growth10,Logistic,2097,0.09820175523798766,0.1906847197019657,0.3087554381664003,0.5702162538925813,1.6828655576457583,10,10,,True
growth10,Logistic,2098,0.0914642857428541,0.17722325674275116,0.2888528698834505,0.5411050326231174,1.6043688487721421,10,10,,True
growth10,Logistic,2099,0.08498284439343828,0.16572018781239803,0.26961771076527513,0.5066636200642807,1.5152623745023495,10,10,,True
growth10,Logistic,2100,0.07919647066185723,0.15440398772951,0.2525211316568188,0.4670761760941021,1.4560081208543354,10,10,,True
growth10,Logistic,2101,0.07330609232452648,0.1433706034618404,0.23601913800339425,0.44224027894587903,1.3782499956421153,10,10,,True
growth10,Logistic,2102,0.06714849296911386,0.1327813504618289,0.21882311882503858,0.4141105970202933,1.2917575704145843,10,10,,True
growth10,Logistic,2103,0.061929867955576014,0.12310781971470743,0.2050903674814363,0.38545642195829777,1.2163877002409273,10,10,,True
growth10,Logistic,2104,0.057805628000219794,0.11406494056570562,0.19194491320053017,0.359488900117655,1.1482856315469072,10,10,,True
growth10,Logistic,2105,0.05291052618474598,0.10626280731526001,0.17925175293754164,0.3402970754319925,1.0811529350241813,10,10,,True
growth10,Logistic,2106,0.048165210964790414,0.09794014341056412,0.1686142238098612,0.3190499543324371,1.0047223134616379,10,10,,True
growth10,Logistic,2107,0.043837965386575556,0.09079378365266291,0.15645317957837657,0.29664539846760923,0.9443832924170544,10,10,,True
growth10,Logistic,2108,0.040435017737886124,0.08398705913787051,0.1456643389496678,0.2787389755395252,0.8855886505072998,10,10,,True
growth10,Logistic,2109,0.03741723508023064,0.07774690605956826,0.1352689322303423,0.25961188613013136,0.8332176272118839,10,10,,True
growth10,Logistic,2110,0.03491970787457216,0.07221987823221367,0.1249400703345002,0.24253253185096313,0.7811336139741655,10,10,,True
growth10,Logistic,2111,0.03198296299886274,0.06679346285693982,0.11682325784613384,0.22626536651729273,0.7248661606201923,10,10,,True
growth10,Logistic,2112,0.0297109249845346,0.06183841537987067,0.10832866997761705,0.20877587965148128,0.6726189676053921,10,10,,True
growth10,Logistic,2113,0.027591737611204457,0.05703628126542652,0.10055786242534834,0.1954509815736247,0.6298666861813489,10,10,,True
