country,scenario,model,ordering,year,curve_kind,rate_mt_yr,cum_gt
China,ipcc_low,Logistic,descending,2153,original,129.9563591038503,401.8369474043979
China,ipcc_low,Logistic,descending,2154,original,115.51896567072059,401.96690376350176
China,ipcc_low,Logistic,descending,2155,original,102.67850607887624,402.0824227291725
China,ipcc_low,Logistic,descending,2156,original,91.25981080209394,402.18510123525135
China,ipcc_low,Logistic,descending,2157,original,81.10661504243085,402.27636104605347
China,ipcc_low,Logistic,descending,2158,original,72.07958414644521,402.3574676610959
China,ipcc_low,Logistic,descending,2159,original,64.05453119187118,402.4295472452423
China,ipcc_low,Logistic,descending,2160,original,56.920811137892144,402.49360177643416
China,ipcc_low,Logistic,descending,2161,original,50.57987647521622,402.55052258757206
China,ipcc_low,Logistic,descending,2162,original,44.94398003728792,402.6011024640473
China,ipcc_low,Logistic,descending,2163,original,39.93501147374362,402.64604644408456
China,ipcc_low,Logistic,descending,2164,original,35.48345478764763,402.6859814555583
China,ipcc_low,Logistic,descending,2165,original,31.52745526322845,402.72146491034596
China,ipcc_low,Logistic,descending,2166,original,28.01198503139793,402.7529923656092
China,ipcc_low,Logistic,descending,2167,original,24.888097416964474,402.7810043506406
China,ipcc_low,Logistic,descending,2168,original,22.11226107138701,402.8058924480576
China,ipcc_low,Logistic,descending,2169,original,19.645765707846223,402.828004709129
China,ipcc_low,Logistic,descending,2170,original,17.45419201812996,402.8476504748368
China,ipcc_low,Logistic,descending,2171,original,15.50693905907585,402.86510466685496
China,ipcc_low,Logistic,descending,2172,original,13.776803051472292,402.88061160591405
China,ipcc_low,Logistic,descending,2173,original,12.239602134636563,402.89438840896554
China,ipcc_low,Logistic,descending,2174,original,10.873842170408558,402.90662801110017
China,ipcc_low,Logistic,descending,2175,original,9.660419190830403,402.91750185327055
China,ipcc_low,Logistic,descending,2176,original,8.582354538328753,402.9271622724614
China,ipcc_low,Logistic,descending,2177,original,7.624559159351176,402.9357446269997
China,ipcc_low,Logistic,descending,2178,original,6.773623883837267,402.94336918615903
China,ipcc_low,Logistic,descending,2179,original,6.0176328587435695,402.95014281004285
China,ipcc_low,Logistic,descending,2030,screened_envelope,8.2693551680151,0.06987
China,ipcc_low,Logistic,descending,2031,screened_envelope,9.3081180439102,0.0781393551680151
China,ipcc_low,Logistic,descending,2032,screened_envelope,10.4773087427393,0.08744747321192531
China,ipcc_low,Logistic,descending,2033,screened_envelope,11.793288559862,0.0979247819546646
China,ipcc_low,Logistic,descending,2034,screened_envelope,13.2744671150385,0.1097180705145266
China,ipcc_low,Logistic,descending,2035,screened_envelope,14.9415576963037,0.12299253762956511
China,ipcc_low,Logistic,descending,2036,screened_envelope,16.8178641428544,0.1379340953258688
China,ipcc_low,Logistic,descending,2037,screened_envelope,18.9296030842105,0.1547519594687232
China,ipcc_low,Logistic,descending,2038,screened_envelope,21.3062657937994,0.1736815625529337
China,ipcc_low,Logistic,descending,2039,screened_envelope,23.9810244011234,0.19498782834673312
China,ipcc_low,Logistic,descending,2040,screened_envelope,26.9911877407781,0.2189688527478565
China,ipcc_low,Logistic,descending,2041,screened_envelope,30.3787127014166,0.24596004048863462
China,ipcc_low,Logistic,descending,2042,screened_envelope,34.190777575375805,0.2763387531900512
China,ipcc_low,Logistic,descending,2043,screened_envelope,38.4804246013187,0.310529530765427
China,ipcc_low,Logistic,descending,2044,screened_envelope,43.3072796378571,0.3490099553667457
China,ipcc_low,Logistic,descending,2045,screened_envelope,48.738357703929005,0.3923172350046028
China,ipcc_low,Logistic,descending,2046,screened_envelope,54.8489639674946,0.4410555927085318
China,ipcc_low,Logistic,descending,2047,screened_envelope,61.7237006504116,0.4959045566760264
China,ipcc_low,Logistic,descending,2048,screened_envelope,69.45759123231481,0.5576282573264381
China,ipcc_low,Logistic,descending,2049,screened_envelope,78.1573342623906,0.6270858485587528
China,ipcc_low,Logistic,descending,2050,screened_envelope,87.9427000000461,0.7052431828211434
China,ipcc_low,Logistic,descending,2051,screened_envelope,98.9480839689116,0.7931858828211895
China,ipcc_low,Logistic,descending,2052,screened_envelope,111.3242322762695,0.8921339667901012
China,ipcc_low,Logistic,descending,2053,screened_envelope,125.2401541589698,1.0034581990663707
China,ipcc_low,Logistic,descending,2054,screened_envelope,140.8852375843442,1.1286983532253405
China,ipcc_low,Logistic,descending,2055,screened_envelope,158.47158375267333,1.2695835908096846
China,ipcc_low,Logistic,descending,2056,screened_envelope,178.2365758773202,1.428055174562358
China,ipcc_low,Logistic,descending,2057,screened_envelope,200.44569648204345,1.606291750439678
China,ipcc_low,Logistic,descending,2058,screened_envelope,225.3956054272201,1.8067374469217214
China,ipcc_low,Logistic,descending,2059,screened_envelope,253.4174876751817,2.0321330523489416
China,ipcc_low,Logistic,descending,2060,screened_envelope,284.8806750777762,2.285550540024123
China,ipcc_low,Logistic,descending,2061,screened_envelope,320.1965397825203,2.570431215101899
China,ipcc_low,Logistic,descending,2062,screened_envelope,359.8226476768047,2.8906277548844193
China,ipcc_low,Logistic,descending,2063,screened_envelope,404.26714798120474,3.250450402561224
China,ipcc_low,Logistic,descending,2064,screened_envelope,454.09335889702953,3.6547175505424288
China,ipcc_low,Logistic,descending,2065,screened_envelope,509.9244882080778,4.108810909439458
China,ipcc_low,Logistic,descending,2066,screened_envelope,572.4484008888154,4.618735397647535
China,ipcc_low,Logistic,descending,2067,screened_envelope,642.4223118997901,5.1911837985363505
China,ipcc_low,Logistic,descending,2068,screened_envelope,720.6772401563311,5.833606110436141
China,ipcc_low,Logistic,descending,2069,screened_envelope,808.1220077631698,6.554283350592472
China,ipcc_low,Logistic,descending,2070,screened_envelope,905.7465056419036,7.362405358355642
China,ipcc_low,Logistic,descending,2071,screened_envelope,1014.6238713951037,8.268151863997545
China,ipcc_low,Logistic,descending,2072,screened_envelope,1135.9111367267055,9.282775735392649
China,ipcc_low,Logistic,descending,2073,screened_envelope,1270.8477996533695,10.418686872119354
China,ipcc_low,Logistic,descending,2074,screened_envelope,1420.7516617736148,11.689534671772723
China,ipcc_low,Logistic,descending,2075,screened_envelope,1587.0111452183196,13.110286333546338
China,ipcc_low,Logistic,descending,2076,screened_envelope,1771.0731720129163,14.697297478764657
China,ipcc_low,Logistic,descending,2077,screened_envelope,1974.4255579368728,16.468370650777576
China,ipcc_low,Logistic,descending,2078,screened_envelope,2198.5727551483214,18.442796208714448
China,ipcc_low,Logistic,descending,2079,screened_envelope,2445.0036896123625,20.64136896386277
China,ipcc_low,Logistic,descending,2080,screened_envelope,2635.461361254627,23.086372653475134
China,ipcc_low,Logistic,descending,2081,screened_envelope,2635.461361254627,25.72183401472976
China,ipcc_low,Logistic,descending,2082,screened_envelope,2635.461361254627,28.35729537598439
China,ipcc_low,Logistic,descending,2083,screened_envelope,2635.461361254627,30.992756737239016
China,ipcc_low,Logistic,descending,2084,screened_envelope,2635.461361254627,33.62821809849364
China,ipcc_low,Logistic,descending,2085,screened_envelope,2635.461361254627,36.26367945974827
China,ipcc_low,Logistic,descending,2086,screened_envelope,2635.461361254627,38.899140821002895
China,ipcc_low,Logistic,descending,2087,screened_envelope,2635.461361254627,41.53460218225752
China,ipcc_low,Logistic,descending,2088,screened_envelope,2635.461361254627,44.17006354351215
China,ipcc_low,Logistic,descending,2089,screened_envelope,2635.461361254627,46.80552490476678
China,ipcc_low,Logistic,descending,2090,screened_envelope,2635.461361254627,49.440986266021405
China,ipcc_low,Logistic,descending,2091,screened_envelope,2635.461361254627,52.07644762727603
China,ipcc_low,Logistic,descending,2092,screened_envelope,2635.461361254627,54.71190898853066
China,ipcc_low,Logistic,descending,2093,screened_envelope,2635.461361254627,57.34737034978529
China,ipcc_low,Logistic,descending,2094,screened_envelope,2635.461361254627,59.982831711039914
China,ipcc_low,Logistic,descending,2095,screened_envelope,2635.461361254627,62.61829307229454
China,ipcc_low,Logistic,descending,2096,screened_envelope,2635.461361254627,65.25375443354916
China,ipcc_low,Logistic,descending,2097,screened_envelope,2635.461361254627,67.88921579480379
China,ipcc_low,Logistic,descending,2098,screened_envelope,2635.461361254627,70.52467715605842
China,ipcc_low,Logistic,descending,2099,screened_envelope,2635.461361254627,73.16013851731304
China,ipcc_low,Logistic,descending,2100,screened_envelope,2635.461361254627,75.79559987856767
China,ipcc_low,Logistic,descending,2101,screened_envelope,2635.461361254627,78.4310612398223
China,ipcc_low,Logistic,descending,2102,screened_envelope,2635.461361254627,81.06652260107693
China,ipcc_low,Logistic,descending,2103,screened_envelope,2635.461361254627,83.70198396233155
China,ipcc_low,Logistic,descending,2104,screened_envelope,2635.461361254627,86.33744532358618
China,ipcc_low,Logistic,descending,2105,screened_envelope,2635.461361254627,88.97290668484081
China,ipcc_low,Logistic,descending,2106,screened_envelope,2635.461361254627,91.60836804609544
China,ipcc_low,Logistic,descending,2107,screened_envelope,2635.461361254627,94.24382940735006
China,ipcc_low,Logistic,descending,2108,screened_envelope,2635.461361254627,96.87929076860469
China,ipcc_low,Logistic,descending,2109,screened_envelope,2635.461361254627,99.51475212985932
China,ipcc_low,Logistic,descending,2110,screened_envelope,2635.461361254627,102.15021349111394
China,ipcc_low,Logistic,descending,2111,screened_envelope,2635.461361254627,104.78567485236857
China,ipcc_low,Logistic,descending,2112,screened_envelope,2635.461361254627,107.4211362136232
China,ipcc_low,Logistic,descending,2113,screened_envelope,2635.461361254627,110.05659757487783
China,ipcc_low,Logistic,descending,2114,screened_envelope,2635.461361254627,112.69205893613245
China,ipcc_low,Logistic,descending,2115,screened_envelope,2635.461361254627,115.32752029738708
China,ipcc_low,Logistic,descending,2116,screened_envelope,2635.461361254627,117.96298165864171
China,ipcc_low,Logistic,descending,2117,screened_envelope,2635.461361254627,120.59844301989634
China,ipcc_low,Logistic,descending,2118,screened_envelope,2635.461361254627,123.23390438115096
China,ipcc_low,Logistic,descending,2119,screened_envelope,2635.461361254627,125.86936574240559
China,ipcc_low,Logistic,descending,2120,screened_envelope,2635.461361254627,128.50482710366023
China,ipcc_low,Logistic,descending,2121,screened_envelope,2635.461361254627,131.14028846491485
China,ipcc_low,Logistic,descending,2122,screened_envelope,2635.461361254627,133.77574982616946
China,ipcc_low,Logistic,descending,2123,screened_envelope,2635.461361254627,136.41121118742407
China,ipcc_low,Logistic,descending,2124,screened_envelope,2635.461361254627,139.04667254867869
China,ipcc_low,Logistic,descending,2125,screened_envelope,2635.461361254627,141.6821339099333
China,ipcc_low,Logistic,descending,2126,screened_envelope,2635.461361254627,144.3175952711879
China,ipcc_low,Logistic,descending,2127,screened_envelope,2527.2002303109643,146.95305663244253
China,ipcc_low,Logistic,descending,2128,screened_envelope,2273.473678259625,149.4802568627535
China,ipcc_low,Logistic,descending,2129,screened_envelope,2042.4888207388192,151.7537305410131
China,ipcc_low,Logistic,descending,2130,screened_envelope,1832.7696684874616,153.79621936175192
China,ipcc_low,Logistic,descending,2131,screened_envelope,1642.8127721386213,155.62898903023938
China,ipcc_low,Logistic,descending,2132,screened_envelope,1471.1221329797993,157.271801802378
China,ipcc_low,Logistic,descending,2133,screened_envelope,1316.235804239349,158.7429239353578
China,ipcc_low,Logistic,descending,2134,screened_envelope,1176.7454549824936,160.05915973959713
China,ipcc_low,Logistic,descending,2135,screened_envelope,1051.310094189029,161.23590519457963
China,ipcc_low,Logistic,descending,2136,screened_envelope,938.6650419754652,162.28721528876866
China,ipcc_low,Logistic,descending,2137,screened_envelope,837.6271068386294,163.22588033074413
China,ipcc_low,Logistic,descending,2138,screened_envelope,747.0967953173357,164.06350743758276
China,ipcc_low,Logistic,descending,2139,screened_envelope,666.0582522601202,164.8106042329001
China,ipcc_low,Logistic,descending,2140,screened_envelope,593.5775112405755,165.4766624851602
China,ipcc_low,Logistic,descending,2141,screened_envelope,528.7995283989167,166.07023999640077
China,ipcc_low,Logistic,descending,2142,screened_envelope,470.9443802028282,166.59903952479968
China,ipcc_low,Logistic,descending,2143,screened_envelope,419.302926258182,167.06998390500252
China,ipcc_low,Logistic,descending,2144,screened_envelope,373.2321715904825,167.4892868312607
China,ipcc_low,Logistic,descending,2145,screened_envelope,332.1505075934513,167.86251900285117
China,ipcc_low,Logistic,descending,2146,screened_envelope,295.5329657509167,168.1946695104446
China,ipcc_low,Logistic,descending,2147,screened_envelope,262.9065818988536,168.49020247619552
China,ipcc_low,Logistic,descending,2148,screened_envelope,233.8459398741356,168.75310905809437
China,ipcc_low,Logistic,descending,2149,screened_envelope,207.9689406766525,168.9869549979685
China,ipcc_low,Logistic,descending,2150,screened_envelope,184.9328256621174,169.19492393864516
China,ipcc_low,Logistic,descending,2151,screened_envelope,164.4304688399999,169.37985676430728
China,ipcc_low,Logistic,descending,2152,screened_envelope,146.18694326487432,169.5442872331473
China,ipcc_low,Logistic,descending,2153,screened_envelope,129.9563591038503,169.69047417641215
China,ipcc_low,Logistic,descending,2154,screened_envelope,115.51896567072048,169.820430535516
China,ipcc_low,Logistic,descending,2155,screened_envelope,102.6785060788762,169.93594950118674
China,ipcc_low,Logistic,descending,2156,screened_envelope,91.2598108020939,170.03862800726563
China,ipcc_low,Logistic,descending,2157,screened_envelope,81.1066150424308,170.12988781806771
China,ipcc_low,Logistic,descending,2158,screened_envelope,72.0795841464452,170.21099443311016
China,ipcc_low,Logistic,descending,2159,screened_envelope,64.0545311918711,170.2830740172566
China,ipcc_low,Logistic,descending,2160,screened_envelope,56.9208111378921,170.34712854844847
China,ipcc_low,Logistic,descending,2161,screened_envelope,50.5798764752162,170.40404935958637
China,ipcc_low,Logistic,descending,2162,screened_envelope,44.9439800372879,170.45462923606158
China,ipcc_low,Logistic,descending,2163,screened_envelope,39.9350114737436,170.49957321609887
China,ipcc_low,Logistic,descending,2164,screened_envelope,35.483454787647595,170.5395082275726
